META,PMID,AUTHOR,YEAR,AgeR,AgeC,SexR,SexC,HanR,HanC,PreR,PreC,CNSR,CNSC,NeuR,NeuC,MedR,MedC,RepR,RepC,EleR,EleC,TarR,TarC,PriR,PriC,NonR,NonC,CoiR,CoiC,OriR,OriC,CurR,CurC,LocR,LocC,StiR,StiC,IntR,IntC,PulR,PulC,HotR,HotC,MEPR,MEPC,DayR,DayC,AttR,AttC,ThrR,ThrC,NumR,NumC,TesR,TesC,ConR,ConC,ISIR,ISIC,MeaR,MeaC,UncR,UncC,TOT,NUMR,NUMC,SUMR,SUMC,PERCR,PERCC,R1R,R1C,R2R,R2C,PERCAG,PERCCH,AC1,AC95U,AC95L,KAPPA,KAPU,KAPL
DE LIMA PARDINI 2023,1372233,Stone ,1992,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,8098193,Sloan  ,1993,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,82.4,17,0,14,0,82.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,7957732,Baker  ,1994,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,7511523,Kitagawa ,1994,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,8576869,Baker  ,1995,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,7537205,Yamada ,1995,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,29.4,17,0,5,0,29.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,9183254,Edgley ,1997,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,9307107,Maier ,1997,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,76.5,17,0,13,0,76.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,8987754,Olivier  ,1997,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,10596378,Ghaly,1999,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15815379,Ghaly,1999,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,11760882,Ghaly ,2001,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,11274658,Lisanby,2001,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,29.4,17,0,5,0,29.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,11177122,Lisanby,2001,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,11600621,Olivier  ,2001,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,11955991,Olivier  ,2002,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,14677385,Lisanby ,2003,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,29.4,17,0,5,0,29.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,14677384,Nonaka ,2003,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,14992989,Dwork  ,2004,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,17.6,17,0,3,0,17.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15236404,Hayashi,2004,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,10.1016/j.ics.2003.12.065,Hayashi,2004,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15023576,Ohnishi  ,2004,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,16045810,Moscrip ,2006,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,18751564,Cycowicz  ,2008,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,18232369,Peterchev ,2008,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,18389019,Pigarev  ,2008,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,18262171,Spellman  ,2008,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19300292,Cycowicz  ,2009,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,29.4,17,0,5,0,29.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19782728,Dwork  ,2009,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19497373,Rowny,2009,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19390979,Sloan,2009,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19597748,Sloan,2009,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,20570557,Amaya,2010,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,76.5,17,0,13,0,76.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,20542059,Erez ,2010,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,23.5,17,0,4,0,23.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,19864272,Washburn ,2010,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,29.4,17,0,5,0,29.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,21544509,Gerits  ,2011,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,21093503,Hernandez-Laín ,2011,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,21664276,Salinas ,2011,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,20974177,Tischler ,2011,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,22674723,Fisher  ,2012,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,22885186,Tischler ,2012,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,22701691,Valero-Cabre ,2012,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,23540281,Salinas ,2013,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,25355232,Gu  ,2014,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,24974797,Mueller  ,2014,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
